race_id,EX_payout,runner_program_number_pp,x8is_exacta,official_finish_position,prob_x8runner_HDWPSRRating_norm_par
MTH_20160703_10,4.1,4,0.0,3.0,0.0828224363405151
MTH_20160703_10,4.1,1,0.0,4.0,0.009504798829971305
MTH_20160703_10,4.1,5,0.0,5.0,0.01630652650214365
MTH_20160703_10,4.1,3,,,0.027017752729120457
MTH_20160703_2,4.7,2X,1.0,1.0,0.5886111738114189
MTH_20160703_2,4.7,1,1.0,2.0,0.08737424554309832
MTH_20160703_2,4.7,3,0.0,3.0,0.14327015668047258
MTH_20160703_2,4.7,6,0.0,4.0,0.014727911761239276
MTH_20160703_2,4.7,5,0.0,5.0,0.00501136817759009
MTH_20160703_2,4.7,1A,,,0.16100514402618088
MTH_20160703_3,73.6,4,1.0,1.0,0.007092374539625428
MTH_20160703_3,73.6,6,1.0,2.0,0.09482658378587291
MTH_20160703_3,73.6,2,0.0,3.0,0.022452675628655702
MTH_20160703_3,73.6,1,0.0,4.0,0.09482658378587291
MTH_20160703_3,73.6,5,0.0,5.0,0.7431665326515718
MTH_20160703_3,73.6,3,0.0,6.0,0.037635249608401256
MTH_20160703_4,31.6,2,1.0,1.0,0.20682679853153196
MTH_20160703_4,31.6,1,1.0,2.0,0.20682679853153196
MTH_20160703_4,31.6,4,0.0,3.0,0.20682679853153196
MTH_20160703_4,31.6,3,0.0,4.0,0.005350870786041291
MTH_20160703_4,31.6,5,0.0,5.0,0.3652633619191483
MTH_20160703_4,31.6,6,0.0,6.0,0.008905371700214515
MTH_20160703_5,10.0,3,1.0,1.0,0.18531426904178405
MTH_20160703_5,10.0,1,1.0,2.0,0.3591675269472134
MTH_20160703_5,10.0,6,0.0,3.0,0.061200253295369246
MTH_20160703_5,10.0,7,0.0,4.0,0.11852408266214827
MTH_20160703_5,10.0,5,0.0,5.0,0.042675840367099684
MTH_20160703_5,10.0,4,0.0,6.0,0.21323410182318658
MTH_20160703_5,10.0,2,0.0,7.0,0.0004317141109066137
MTH_20160703_5,10.0,8,0.0,8.0,0.019452211752292083
MTH_20160703_6,9.1,1,1.0,1.0,0.01727516045764399
MTH_20160703_6,9.1,2,1.0,2.0,0.5908981152257816
MTH_20160703_6,9.1,4,0.0,3.0,0.13500816346824646
MTH_20160703_6,9.1,6,0.0,4.0,0.004716411708704186
MTH_20160703_6,9.1,5,0.0,5.0,0.07319015898276299
MTH_20160703_6,9.1,3,,,0.1789119901568607
MTH_20160703_7,30.2,6,1.0,1.0,0.00658557248260106
MTH_20160703_7,30.2,4,1.0,2.0,0.2027755748270817
MTH_20160703_7,30.2,3,0.0,3.0,0.009715074599487117
MTH_20160703_7,30.2,5,0.0,4.0,0.07137703956701676
MTH_20160703_7,30.2,1,0.0,5.0,0.3916532992324709
MTH_20160703_7,30.2,2,0.0,6.0,0.31789343929134245
MTH_20160703_8,4.8,3,1.0,1.0,0.7625423366110307
MTH_20160703_8,4.8,1,1.0,2.0,0.07247036383644796
MTH_20160703_8,4.8,4,0.0,3.0,0.09466412387026557
MTH_20160703_8,4.8,5,0.0,4.0,0.007625854858042923
MTH_20160703_8,4.8,6,0.0,5.0,0.02182614197728471
MTH_20160703_8,4.8,2,0.0,6.0,0.040871178846928306
MTH_20160703_9,20.5,4,1.0,1.0,0.53011683784274
MTH_20160703_9,20.5,8,1.0,2.0,0.0908946551231647
MTH_20160703_9,20.5,3,0.0,3.0,0.14289184007939787
MTH_20160703_9,20.5,6,0.0,4.0,0.05555080430612187
MTH_20160703_9,20.5,1,0.0,5.0,0.009694110075307004
MTH_20160703_9,20.5,10,0.0,6.0,0.14289184007939787
MTH_20160703_9,20.5,5,0.0,7.0,0.013361909102376184
MTH_20160703_9,20.5,9,0.0,8.0,0.006944485447851613
MTH_20160703_9,20.5,2,0.0,9.0,0.0007090324957911338
MTH_20160703_9,20.5,7,0.0,10.0,0.006944485447851613
PHA_20160703_1,85.5,7,1.0,1.0,0.018590954804079372
PHA_20160703_1,85.5,6,1.0,2.0,0.09628587207668755
PHA_20160703_1,85.5,5,0.0,3.0,0.08184168209051314
PHA_20160703_1,85.5,8,0.0,4.0,0.2653611687807495
PHA_20160703_1,85.5,3,0.0,5.0,0.4341726501170631
PHA_20160703_1,85.5,2,0.0,6.0,0.027800996182909894
PHA_20160703_1,85.5,1,0.0,7.0,0.0005673825885724739
PHA_20160703_1,85.5,1A,0.0,8.0,0.006147006793477806
PHA_20160703_1,85.5,4,,,0.06923228656594713
PHA_20160703_2,13.9,7,1.0,1.0,0.14791417719013117
PHA_20160703_2,13.9,2,1.0,2.0,0.05363467474723011
PHA_20160703_2,13.9,5,0.0,3.0,0.1937682351962485
PHA_20160703_2,13.9,6,0.0,4.0,0.0012065842298833518
PHA_20160703_2,13.9,3,0.0,5.0,0.023482055590170418
PHA_20160703_2,13.9,4,0.0,6.0,0.08227868463888043
PHA_20160703_2,13.9,1,,,0.497715588407456
PHA_20160703_3,10.7,2,0.0,3.0,0.2541843392044518
PHA_20160703_3,10.7,6,0.0,4.0,0.04430189958618302
PHA_20160703_3,10.7,1,,,0.7015137612093653
PHA_20160703_4,41.0,6,1.0,1.0,0.08989938269643914
PHA_20160703_4,41.0,2,1.0,2.0,0.014236336961834082
PHA_20160703_4,41.0,1,0.0,3.0,0.06845582335178453
PHA_20160703_4,41.0,3,0.0,4.0,0.1493264822562999
PHA_20160703_4,41.0,4,0.0,5.0,0.1890711276489764
PHA_20160703_4,41.0,7,0.0,6.0,0.4370610274187644
PHA_20160703_4,41.0,1A,0.0,7.0,0.05144324740104254
PHA_20160703_4,41.0,5,0.0,8.0,0.0005065722648589299
PHA_20160703_5,18.5,5,1.0,1.0,0.3850566173021028
PHA_20160703_5,18.5,4,1.0,2.0,0.11553642500161966
PHA_20160703_5,18.5,3,0.0,3.0,0.017986168780982567
PHA_20160703_5,18.5,10,0.0,4.0,0.001018475901131612
PHA_20160703_5,18.5,9,0.0,5.0,0.1788076322744594
PHA_20160703_5,18.5,8,0.0,6.0,0.02428389388179479
PHA_20160703_5,18.5,1A,0.0,7.0,0.11553642500161966
PHA_20160703_5,18.5,6,0.0,8.0,0.07175629978921098
PHA_20160703_5,18.5,2,0.0,9.0,0.0002755934968851348
PHA_20160703_5,18.5,7,0.0,10.0,0.07175629978921098
PHA_20160703_5,18.5,1,0.0,11.0,0.017986168780982567
PHA_20160703_6,29.3,3,1.0,1.0,0.06896908691174136
PHA_20160703_6,29.3,11,1.0,2.0,0.2451064774799958
PHA_20160703_6,29.3,10,0.0,3.0,0.20834981718398446
PHA_20160703_6,29.3,6,0.0,3.0,0.33356744000136296
PHA_20160703_6,29.3,4,0.0,5.0,0.010526673255757311
PHA_20160703_6,29.3,5,0.0,6.0,0.022612152502464233
PHA_20160703_6,29.3,8,0.0,7.0,0.0045363602977926635
PHA_20160703_6,29.3,1,0.0,8.0,0.0018026460668551802
PHA_20160703_6,29.3,7,0.0,9.0,0.08431210085847093
PHA_20160703_6,29.3,9,0.0,10.0,0.00046170370953791296
PHA_20160703_6,29.3,12,0.0,11.0,0.006059045620443284
PHA_20160703_6,29.3,2,0.0,12.0,0.013696496111593924
PHA_20160703_7,27.9,4,1.0,1.0,0.09328505910166109
PHA_20160703_7,27.9,8,1.0,2.0,0.005896132453275718
PHA_20160703_7,27.9,6,0.0,3.0,0.1163448997064974
PHA_20160703_7,27.9,3,0.0,4.0,0.309643662605041
PHA_20160703_7,27.9,5,0.0,5.0,0.020239360529792406
PHA_20160703_7,27.9,1,0.0,6.0,0.005896132453275718
PHA_20160703_7,27.9,2,0.0,7.0,0.011177323602410047
PHA_20160703_7,27.9,7,0.0,8.0,0.4345521713963981
PHA_20160703_7,27.9,1A,,,0.0029652581516484474
PHA_20160703_8,115.3,1,1.0,1.0,0.08774856998928597
PHA_20160703_8,115.3,2,1.0,2.0,0.0017138141397741006
PHA_20160703_8,115.3,8,0.0,3.0,0.019927528173616003
PHA_20160703_8,115.3,4,0.0,4.0,0.048456850603686055
PHA_20160703_8,115.3,5,0.0,5.0,0.17743170100961064
PHA_20160703_8,115.3,3,0.0,6.0,0.00726558750345963
PHA_20160703_8,115.3,10,0.0,7.0,0.15011371923862832
PHA_20160703_8,115.3,9,0.0,8.0,0.00726558750345963
PHA_20160703_8,115.3,6,0.0,9.0,0.004181086786813306
PHA_20160703_8,115.3,7,,,0.49418174091189226
PHA_20160703_8,115.3,11,,,0.0017138141397741006
PHA_20160703_9,62.5,6,1.0,1.0,0.03448517358383083
PHA_20160703_9,62.5,10,1.0,2.0,0.015088214010615109
PHA_20160703_9,62.5,3,0.0,3.0,0.023080443491600197
PHA_20160703_9,62.5,1,0.0,4.0,0.36609400015634525
PHA_20160703_9,62.5,5,0.0,5.0,0.06039023906417701
PHA_20160703_9,62.5,8,0.0,6.0,0.4664526384420523
PHA_20160703_9,62.5,7,0.0,7.0,0.002796379333219615
PHA_20160703_9,62.5,4,0.0,8.0,0.005987176335251534
PHA_20160703_9,62.5,9,0.0,9.0,0.0009212522215480625
PHA_20160703_9,62.5,2,0.0,10.0,0.018717307026108514
PHA_20160703_9,62.5,1A,,,0.005987176335251535
PID_20160703_1,30.8,1A,1.0,1.0,0.010938413733494348
PID_20160703_1,30.8,1,1.0,2.0,0.44249888949095656
PID_20160703_1,30.8,4,0.0,3.0,0.25778311098730167
PID_20160703_1,30.8,9,0.0,5.0,0.2887795857882474
PID_20160703_2,95.3,6,1.0,1.0,0.19482591199574267
PID_20160703_2,95.3,7,1.0,2.0,0.0033684665795019435
PID_20160703_2,95.3,4,0.0,3.0,0.47547901899990935
PID_20160703_2,95.3,5,0.0,4.0,0.024440921125370843
PID_20160703_2,95.3,3,0.0,5.0,0.24780681379521205
PID_20160703_2,95.3,2,0.0,6.0,0.024440921125370843
PID_20160703_2,95.3,8,0.0,7.0,0.024440921125370843
PID_20160703_2,95.3,1,0.0,8.0,0.005197025253521543
PID_20160703_3,16.0,5,1.0,1.0,0.5763781969820154
PID_20160703_3,16.0,3,1.0,2.0,0.20765759460832625
PID_20160703_3,16.0,7,0.0,3.0,0.014669137741532256
PID_20160703_3,16.0,8,0.0,4.0,0.002882442550925238
PID_20160703_3,16.0,1,0.0,5.0,0.07178029610149791
PID_20160703_3,16.0,9,0.0,6.0,0.0440436044535969
PID_20160703_3,16.0,6,0.0,7.0,0.002882442550925238
PID_20160703_3,16.0,4,0.0,8.0,0.0717802961014979
PID_20160703_3,16.0,2,,,0.007925988909682723
PID_20160703_4,87.5,9,1.0,1.0,0.16151787225345285
PID_20160703_4,87.5,3,1.0,2.0,0.010389726993462047
PID_20160703_4,87.5,4,0.0,3.0,0.533473898720057
PID_20160703_4,87.5,11,0.0,4.0,0.015656108309069543
PID_20160703_4,87.5,1,0.0,5.0,0.023109956413174752
PID_20160703_4,87.5,8,0.0,6.0,0.023109956413174756
PID_20160703_4,87.5,6,0.0,7.0,0.006749558479089575
PID_20160703_4,87.5,7,0.0,8.0,0.12191174058585608
PID_20160703_4,87.5,5,0.0,9.0,0.010389726993462047
PID_20160703_4,87.5,10,0.0,10.0,0.0016190437390682403
PID_20160703_4,87.5,12,0.0,11.0,0.0905554807819886
PID_20160703_4,87.5,2,,,0.0009605180959309466
PID_20160703_4,87.5,13,,,0.0005564122222135132
PID_20160703_5,570.3,7,1.0,1.0,0.003777337066160481
PID_20160703_5,570.3,3,1.0,2.0,0.06273766919631436
PID_20160703_5,570.3,2,0.0,3.0,0.06273766919631436
PID_20160703_5,570.3,9,0.0,4.0,0.02752360888845555
PID_20160703_5,570.3,8,0.0,5.0,0.10892089834861397
PID_20160703_5,570.3,1,0.0,6.0,0.20981510894835362
PID_20160703_5,570.3,6,0.0,7.0,0.28225425597015436
PID_20160703_5,570.3,5,0.0,8.0,0.00015547510595536392
PID_20160703_5,570.3,10,0.0,9.0,0.10892089834861396
PID_20160703_5,570.3,11,0.0,10.0,0.0037773370661604816
PID_20160703_5,570.3,4,,,0.1293797418649035
PID_20160703_6,119.7,2,1.0,1.0,0.11846678064957704
PID_20160703_6,119.7,7,1.0,2.0,0.23979979647898128
PID_20160703_6,119.7,6,0.0,3.0,0.15157541804811506
PID_20160703_6,119.7,3,0.0,4.0,0.06975313115780175
PID_20160703_6,119.7,5,0.0,5.0,0.05249532218111872
PID_20160703_6,119.7,1,0.0,6.0,0.3637265830359141
PID_20160703_6,119.7,4,0.0,7.0,0.0020914842242460447
PID_20160703_6,119.7,8,,,0.0020914842242460447
PID_20160703_7,25.2,2,1.0,1.0,0.11817906890429106
PID_20160703_7,25.2,4,1.0,2.0,0.21373575023677305
PID_20160703_7,25.2,3,0.0,3.0,0.028686029443584365
PID_20160703_7,25.2,6,0.0,4.0,0.5775079745383761
PID_20160703_7,25.2,1,0.0,5.0,0.01908146355672339
PID_20160703_7,25.2,5,0.0,6.0,0.028686029443584365
PID_20160703_7,25.2,8,0.0,7.0,0.012399990287255943
PID_20160703_7,25.2,7,,,0.0017236935894117441
PID_20160703_8,14.8,3,1.0,1.0,0.3624013068808032
PID_20160703_8,14.8,9,1.0,2.0,0.03303158573956826
PID_20160703_8,14.8,8,0.0,3.0,0.006300558519370972
PID_20160703_8,14.8,2,0.0,4.0,0.12526846798174718
PID_20160703_8,14.8,1,0.0,5.0,0.2986512750458236
PID_20160703_8,14.8,7,0.0,6.0,0.001958705815376754
PID_20160703_8,14.8,6,0.0,7.0,0.0029357423211325818
PID_20160703_8,14.8,4,0.0,8.0,0.044183889714430366
PID_20160703_8,14.8,5,,,0.1252684679817472
PLN_20160703_10,45.3,3,1.0,1.0,0.12284646666958188
PLN_20160703_10,45.3,7,1.0,2.0,0.2530649773949975
PLN_20160703_10,45.3,4,0.0,3.0,0.4071456776533118
PLN_20160703_10,45.3,1,0.0,4.0,0.053127432398505946
PLN_20160703_10,45.3,2,0.0,5.0,0.12284646666958188
PLN_20160703_10,45.3,5,0.0,6.0,0.020162218740966707
PLN_20160703_10,45.3,8,0.0,7.0,0.0006445417320875094
PLN_20160703_10,45.3,6,0.0,8.0,0.020162218740966707
PLN_20160703_11,12.2,7,1.0,1.0,0.37053444161837323
PLN_20160703_11,12.2,1,1.0,2.0,0.15235184285175657
PLN_20160703_11,12.2,2,0.0,3.0,0.008615867636210679
PLN_20160703_11,12.2,3,0.0,4.0,0.005125889316904547
PLN_20160703_11,12.2,4,0.0,5.0,0.03443681753573635
PLN_20160703_11,12.2,5,0.0,6.0,0.02230870700153774
PLN_20160703_11,12.2,9,0.0,7.0,0.03443681753573635
PLN_20160703_11,12.2,6,0.0,8.0,0.0016551748853710056
PLN_20160703_11,12.2,8,0.0,9.0,0.3705344416183733
PLN_20160703_3,54.5,4,1.0,1.0,0.014637990958523833
PLN_20160703_3,54.5,2,1.0,2.0,0.029324918162120125
PLN_20160703_3,54.5,5,0.0,3.0,0.04053638302227667
PLN_20160703_3,54.5,3,0.0,4.0,0.4058551557636194
PLN_20160703_3,54.5,6,0.0,5.0,0.014637990958523835
PLN_20160703_3,54.5,1,0.0,6.0,0.4950075611349361
PLN_20160703_4,5.6,5,1.0,2.0,
PLN_20160703_5,16.6,1,1.0,1.0,0.31255943222002486
PLN_20160703_5,16.6,7,1.0,2.0,0.22604048242479857
PLN_20160703_5,16.6,8,0.0,3.0,0.047623183636837645
PLN_20160703_5,16.6,3,0.0,4.0,0.36440054479480805
PLN_20160703_5,16.6,2,0.0,5.0,0.008119761945023203
PLN_20160703_5,16.6,5,0.0,6.0,0.037927098660602586
PLN_20160703_5,16.6,4,0.0,7.0,0.0033294963179051214
PLN_20160703_6,17.8,3,1.0,1.0,0.047946275474522744
PLN_20160703_6,17.8,5,1.0,2.0,0.390305431434645
PLN_20160703_6,17.8,8,0.0,3.0,0.24989020716560723
PLN_20160703_6,17.8,6,0.0,4.0,0.011673614772077819
PLN_20160703_6,17.8,1,0.0,5.0,0.024487559466725223
PLN_20160703_6,17.8,4,0.0,6.0,0.2498902071656072
PLN_20160703_6,17.8,7,0.0,7.0,0.024487559466725223
PLN_20160703_6,17.8,2,0.0,8.0,0.0013191450540896378
PLN_20160703_7,29.4,6,1.0,1.0,0.17251730747939437
PLN_20160703_7,29.4,7,1.0,2.0,0.3214378298192913
PLN_20160703_7,29.4,3,0.0,5.0,0.10471618445542856
PLN_20160703_7,29.4,9,0.0,6.0,0.0013300339871745673
PLN_20160703_7,29.4,2,0.0,7.0,0.2713913339945228
PLN_20160703_7,29.4,1,0.0,9.0,0.12860731026418842
PLN_20160703_8,32.2,9,1.0,1.0,0.10122326096058254
PLN_20160703_8,32.2,8,1.0,2.0,0.016371839173103368
PLN_20160703_8,32.2,6,0.0,3.0,0.10122326096058253
PLN_20160703_8,32.2,1,0.0,4.0,0.00536639794299099
PLN_20160703_8,32.2,7,0.0,5.0,0.5786401458920474
PLN_20160703_8,32.2,3,0.0,6.0,0.022999878043637616
PLN_20160703_8,32.2,5,0.0,7.0,0.003579044606860603
PLN_20160703_8,32.2,2,0.0,8.0,0.003579044606860603
PLN_20160703_8,32.2,4,0.0,9.0,0.16701712781333425
PLN_20160703_9,49.7,7,1.0,1.0,0.0518411330024877
PLN_20160703_9,49.7,6,1.0,2.0,0.0651220093405465
PLN_20160703_9,49.7,1,0.0,3.0,0.08112706121113883
PLN_20160703_9,49.7,5,0.0,5.0,0.004391406655203012
PLN_20160703_9,49.7,8,0.0,6.0,0.7456772567881363
PLN_20160703_9,49.7,4,,,0.05184113300248771
PRM_20160703_1,4.4,8,1.0,1.0,0.5436598600794523
PRM_20160703_1,4.4,4,1.0,2.0,0.24574777910781487
PRM_20160703_1,4.4,3,0.0,3.0,0.038841786692094225
PRM_20160703_1,4.4,5,0.0,5.0,0.07398352105696727
PRM_20160703_1,4.4,1,0.0,6.0,0.022072188410027938
PRM_20160703_1,4.4,2,0.0,7.0,0.07398352105696727
PRM_20160703_1,4.4,7,0.0,8.0,0.0017113435966761106
PRM_20160703_2,34.6,3,1.0,1.0,0.015240892355025928
PRM_20160703_2,34.6,9,1.0,2.0,0.015240892355025928
PRM_20160703_2,34.6,2,0.0,3.0,0.11336218149370701
PRM_20160703_2,34.6,6,0.0,4.0,0.03668070201232666
PRM_20160703_2,34.6,8,0.0,5.0,0.11336218149370701
PRM_20160703_2,34.6,7,0.0,6.0,0.37741987371578095
PRM_20160703_2,34.6,5,0.0,7.0,0.11336218149370701
PRM_20160703_2,34.6,1,,,0.21504958641464156
PRM_20160703_2,34.6,4,,,0.0002815086660778969
PRM_20160703_3,27.6,8,1.0,1.0,0.17873158168494674
PRM_20160703_3,27.6,9,1.0,2.0,0.04926625387364186
PRM_20160703_3,27.6,4,0.0,3.0,0.0974710132890122
PRM_20160703_3,27.6,1,0.0,4.0,0.08557703571721369
PRM_20160703_3,27.6,2,0.0,5.0,0.20008008673471778
PRM_20160703_3,27.6,3,0.0,6.0,0.2487510762392613
PRM_20160703_3,27.6,7,0.0,7.0,8.874117581791908e-05
PRM_20160703_3,27.6,5,,,0.04256319799637643
PRM_20160703_3,27.6,6,,,0.09747101328901221
PRM_20160703_4,14.0,6,1.0,1.0,0.07784625468154001
PRM_20160703_4,14.0,1,1.0,2.0,0.32553834439648693
PRM_20160703_4,14.0,3,0.0,3.0,0.05083811472614714
PRM_20160703_4,14.0,5,0.0,4.0,0.5050908358325692
PRM_20160703_4,14.0,7,0.0,5.0,0.01169193582033518
PRM_20160703_4,14.0,2,0.0,6.0,0.003684713344244477
PRM_20160703_4,14.0,4,0.0,7.0,0.02530980119867707
PRM_20160703_5,10.0,7,1.0,1.0,0.13948430012108903
PRM_20160703_5,10.0,8,1.0,2.0,0.5757398573273069
PRM_20160703_5,10.0,3,0.0,3.0,0.13948430012108903
PRM_20160703_5,10.0,6,0.0,4.0,0.019730087497939374
PRM_20160703_5,10.0,4,0.0,5.0,0.0013996625162514974
PRM_20160703_5,10.0,5,0.0,6.0,0.07196927293091691
PRM_20160703_5,10.0,1,0.0,7.0,0.04420428814441634
PRM_20160703_5,10.0,2,0.0,8.0,0.0079882313409911
PRM_20160703_6,28.2,8,1.0,1.0,0.1999917143844913
PRM_20160703_6,28.2,9,1.0,2.0,0.04361831948728072
PRM_20160703_6,28.2,5,0.0,3.0,0.0004676291038071803
PRM_20160703_6,28.2,6,0.0,4.0,0.029271058084360386
PRM_20160703_6,28.2,1,0.0,5.0,0.3945519643526846
PRM_20160703_6,28.2,2,0.0,6.0,0.10704659974825223
PRM_20160703_6,28.2,4,0.0,7.0,0.00969026251144466
PRM_20160703_6,28.2,7,0.0,8.0,0.015370737943187713
PRM_20160703_6,28.2,3,,,0.1999917143844913
PRM_20160703_7,173.6,11,1.0,1.0,0.024075458003529452
PRM_20160703_7,173.6,1,1.0,2.0,0.024075458003529452
PRM_20160703_7,173.6,12,0.0,3.0,0.05600620881773815
PRM_20160703_7,173.6,3,0.0,4.0,0.07249772046014957
PRM_20160703_7,173.6,9,0.0,5.0,0.2251743478985572
PRM_20160703_7,173.6,10,0.0,6.0,0.14742918884266076
PRM_20160703_7,173.6,2,0.0,7.0,0.017728966494795433
PRM_20160703_7,173.6,8,0.0,8.0,0.0322868498933098
PRM_20160703_7,173.6,5,0.0,9.0,0.3977459127749603
PRM_20160703_7,173.6,4,0.0,10.0,0.0014278170375371048
PRM_20160703_7,173.6,7,0.0,11.0,0.0006110340695837479
PRM_20160703_7,173.6,6,,,0.0009410377036490454
PRM_20160703_8,9.6,6,1.0,1.0,0.21567152364123476
PRM_20160703_8,9.6,3,1.0,2.0,0.0161961710265515
PRM_20160703_8,9.6,1,0.0,3.0,0.6429957394831499
PRM_20160703_8,9.6,7,0.0,4.0,0.011713523644562662
PRM_20160703_8,9.6,5,0.0,5.0,0.0678730831930127
PRM_20160703_8,9.6,2,0.0,6.0,0.03966489745294962
PRM_20160703_8,9.6,4,,,0.005885061558538876
PRM_20160703_9,5.2,8,1.0,1.0,0.610312260350146
PRM_20160703_9,5.2,4,1.0,2.0,0.12189288743296027
PRM_20160703_9,5.2,5,0.0,3.0,0.05506729810270257
PRM_20160703_9,5.2,3,0.0,4.0,0.022110216755711082
PRM_20160703_9,5.2,2,0.0,5.0,0.12189288743296028
PRM_20160703_9,5.2,1,0.0,6.0,0.018142306301419046
PRM_20160703_9,5.2,9,0.0,7.0,0.004935969299365804
PRM_20160703_9,5.2,7,0.0,8.0,0.006219027082097946
PRM_20160703_9,5.2,10,0.0,9.0,0.03880068088527638
PRM_20160703_9,5.2,6,0.0,10.0,0.0006264663573604461
RUI_20160703_2,5.7,3,1.0,1.0,0.24071824417721338
RUI_20160703_2,5.7,4,0.0,3.0,0.6838113822191986
RUI_20160703_2,5.7,2,0.0,4.0,0.04454762509721933
RUI_20160703_2,5.7,6,0.0,5.0,0.030922748506368777
RUI_20160703_5,9.6,3,1.0,2.0,0.8413447460684901
RUI_20160703_5,9.6,4,0.0,4.0,0.1586552539315099
RUI_20160703_8,88.6,3,1.0,1.0,0.008882199234045188
RUI_20160703_8,88.6,1,1.0,2.0,0.2201537490738324
RUI_20160703_8,88.6,5,0.0,3.0,0.6501680026782108
RUI_20160703_8,88.6,2,0.0,4.0,0.07379761961300195
RUI_20160703_8,88.6,4,0.0,5.0,0.019305551322840824
RUI_20160703_8,88.6,6,0.0,6.0,0.027692878078068875
RUI_20160703_9,8.6,1,1.0,1.0,0.15670031689868633
RUI_20160703_9,8.6,3,1.0,2.0,0.7013820969766505
RUI_20160703_9,8.6,6,0.0,3.0,0.038349258033480056
RUI_20160703_9,8.6,2,0.0,4.0,0.006447409154224189
RUI_20160703_9,8.6,4,0.0,5.0,0.0731092405073299
RUI_20160703_9,8.6,5,0.0,6.0,0.02401167842962894
SAX_20160703_1,8.1,2,1.0,1.0,0.2844795733151775
SAX_20160703_1,8.1,1,1.0,2.0,0.18978019629758422
SAX_20160703_1,8.1,3,0.0,3.0,0.025278779507575625
SAX_20160703_1,8.1,4,0.0,4.0,0.4906419974863969
SAX_20160703_1,8.1,5,0.0,5.0,0.00981945339326578
SAX_20160703_2,20.3,4,1.0,2.0,
SAX_20160703_3,14.2,1,1.0,1.0,0.07111735169225364
SAX_20160703_3,14.2,5,1.0,2.0,0.18578123014411652
SAX_20160703_3,14.2,2,0.0,3.0,0.5887921103347128
SAX_20160703_3,14.2,4,0.0,4.0,0.1484622698454431
SAX_20160703_3,14.2,3,0.0,5.0,0.005847037983474031
SAX_20160703_4,4.8,6,1.0,1.0,0.5273546507674591
SAX_20160703_4,4.8,5,1.0,2.0,0.136255036543626
SAX_20160703_4,4.8,4,0.0,3.0,0.23760887152625984
SAX_20160703_4,4.8,2,0.0,4.0,0.07309078795864006
SAX_20160703_4,4.8,3,0.0,5.0,0.021908440940630956
SAX_20160703_4,4.8,1,0.0,6.0,0.003782212263383974
SAX_20160703_5,10.9,7,1.0,1.0,0.015118764823791167
SAX_20160703_5,10.9,3,1.0,2.0,0.41637239466757403
SAX_20160703_5,10.9,1,0.0,3.0,0.11584055300754875
SAX_20160703_5,10.9,4,0.0,4.0,0.0019640294153350133
SAX_20160703_5,10.9,6,0.0,5.0,0.3384564701269666
SAX_20160703_5,10.9,2,0.0,6.0,0.07653824837618989
SAX_20160703_5,10.9,5,0.0,7.0,0.035709539582594534
SAX_20160703_6,11.6,1,1.0,1.0,0.06771708210859216
SAX_20160703_6,11.6,2,1.0,2.0,0.2656366661692652
SAX_20160703_6,11.6,5,0.0,3.0,0.09168442161645492
SAX_20160703_6,11.6,6,0.0,4.0,0.007637667392579308
SAX_20160703_6,11.6,7,0.0,5.0,0.5149492530404058
SAX_20160703_6,11.6,3,0.0,6.0,0.003165478143118755
SAX_20160703_6,11.6,4,0.0,7.0,0.04920943152958388
SAX_20160703_7,23.2,2,1.0,1.0,0.47126231188461765
SAX_20160703_7,23.2,3,1.0,2.0,0.2653434395160363
SAX_20160703_7,23.2,1,0.0,3.0,0.16336006135431888
SAX_20160703_7,23.2,6,0.0,5.0,0.09547983222561371
SAX_20160703_7,23.2,5,,,0.004554355019413382
SAX_20160703_8,13.2,7,1.0,1.0,0.2795513749585569
SAX_20160703_8,13.2,4,1.0,2.0,0.03338066674428668
SAX_20160703_8,13.2,5,0.0,3.0,0.01346908846268757
SAX_20160703_8,13.2,2,0.0,4.0,0.05758835864812666
SAX_20160703_8,13.2,1,0.0,5.0,0.5685637747601487
SAX_20160703_8,13.2,6,0.0,6.0,0.0033502993960920027
SAX_20160703_8,13.2,3,,,0.044096437030101424
SAX_20160703_9,62.0,3,1.0,1.0,0.0506806645844162
SAX_20160703_9,62.0,5,1.0,2.0,0.3587679424971197
SAX_20160703_9,62.0,7,0.0,3.0,0.06384778288543003
SAX_20160703_9,62.0,8,0.0,4.0,0.1480564612489754
SAX_20160703_9,62.0,6,0.0,5.0,0.0014971214846201948
SAX_20160703_9,62.0,4,0.0,6.0,0.01838208480231896
SAX_20160703_9,62.0,1,0.0,7.0,0.35876794249711963
WOX_20160703_1,5.95,3,1.0,1.0,0.26769698813791637
WOX_20160703_1,5.95,7,1.0,2.0,0.4730363252874333
WOX_20160703_1,5.95,2,0.0,3.0,0.18297214447016866
WOX_20160703_1,5.95,1,0.0,4.0,0.04019219057740521
WOX_20160703_1,5.95,4,0.0,5.0,0.0070120444708344255
WOX_20160703_1,5.95,5,0.0,6.0,0.00563245715343375
WOX_20160703_1,5.95,6,0.0,7.0,0.023457849902808362
WOX_20160703_10,77.25,5,1.0,1.0,0.038374523565508016
WOX_20160703_10,77.25,10,1.0,2.0,0.2096811189747929
WOX_20160703_10,77.25,3,0.0,3.0,0.13298412258423495
WOX_20160703_10,77.25,12,0.0,4.0,0.05626728050951453
WOX_20160703_10,77.25,6,0.0,5.0,0.2096811189747929
WOX_20160703_10,77.25,4,0.0,6.0,0.016607610827024315
